iter	Passed	Remaining
3227	23720	13021
3228	23726	13013
3229	23734	13006
3230	23743	12999
3231	23750	12992
3232	23757	12984
3233	23764	12977
3234	23771	12969
3235	23778	12962
3236	23785	12954
3237	23792	12947
3238	23799	12939
3239	23807	12932
3240	23815	12925
3241	23823	12918
3242	23830	12910
3243	23837	12903
3244	23843	12895
3245	23849	12887
3246	23856	12879
3247	23864	12872
3248	23871	12865
3249	23879	12858
3250	23886	12850
3251	23895	12844
3252	23903	12837
3253	23909	12829
3254	23917	12822
3255	23923	12814
3256	23931	12806
3257	23939	12799
3258	23947	12792
3259	23954	12785
3260	23962	12778
3261	23969	12771
3262	23977	12763
3263	23986	12757
3264	23994	12750
3265	24001	12742
3266	24008	12735
3267	24017	12728
3268	24025	12721
3269	24032	12714
3270	24040	12707
3271	24047	12699
3272	24054	12692
3273	24063	12685
3274	24070	12678
3275	24077	12670
3276	24084	12663
3277	24106	12663
3278	24113	12655
3279	24119	12648
3280	24127	12640
3281	24135	12633
3282	24146	12628
3283	24154	12621
3284	24160	12613
3285	24167	12606
3286	24174	12598
3287	24181	12590
3288	24187	12582
3289	24193	12574
3290	24201	12567
3291	24207	12559
3292	24214	12552
3293	24220	12544
3294	24227	12536
3295	24234	12528
3296	24241	12521
3297	24248	12513
3298	24255	12506
3299	24264	12499
3300	24270	12492
3301	24277	12484
3302	24284	12476
3303	24292	12469
3304	24299	12462
3305	24306	12454
3306	24313	12446
3307	24319	12439
3308	24326	12431
3309	24335	12425
3310	24343	12417
3311	24351	12411
3312	24358	12403
3313	24368	12397
3314	24376	12390
3315	24384	12383
3316	24392	12376
3317	24400	12369
3318	24407	12362
3319	24415	12354
3320	24422	12347
3321	24428	12339
3322	24434	12331
3323	24442	12324
3324	24450	12316
3325	24456	12309
3326	24463	12301
3327	24470	12294
3328	24477	12286
3329	24484	12279
3330	24492	12271
3331	24498	12264
3332	24505	12256
3333	24512	12248
3334	24518	12241
3335	24526	12233
3336	24534	12226
3337	24541	12219
3338	24562	12218
3339	24568	12210
3340	24575	12203
3341	24586	12197
3342	24593	12190
3343	24599	12182
3344	24607	12175
3345	24613	12167
3346	24620	12159
3347	24627	12151
3348	24633	12144
3349	24640	12136
3350	24646	12128
3351	24653	12120
3352	24660	12113
3353	24667	12105
3354	24674	12098
3355	24682	12091
3356	24688	12083
3357	24696	12076
3358	24702	12068
3359	24711	12061
3360	24718	12054
3361	24726	12046
3362	24732	12039
3363	24740	12031
3364	24746	12023
3365	24755	12017
3366	24762	12010
3367	24769	12002
3368	24776	11994
3369	24784	11987
3370	24790	11979
3371	24797	11972
3372	24805	11965
3373	24813	11957
3374	24820	11950
3375	24826	11942
3376	24834	11935
3377	24841	11928
3378	24848	11920
3379	24855	11912
3380	24862	11905
3381	24868	11897
3382	24876	11890
3383	24883	11883
3384	24891	11875
3385	24898	11868
3386	24905	11860
3387	24913	11853
3388	24920	11846
3389	24927	11838
3390	24933	11830
3391	24940	11823
3392	24946	11815
3393	24954	11808
3394	24960	11800
3395	24968	11792
3396	24975	11785
3397	24981	11777
3398	24988	11770
3399	24995	11762
3400	25001	11754
3401	25008	11747
3402	25014	11739
3403	25021	11731
3404	25029	11724
3405	25036	11717
3406	25043	11709
3407	25050	11701
3408	25057	11694
3409	25065	11687
3410	25071	11679
3411	25078	11672
3412	25085	11664
3413	25091	11656
3414	25098	11648
3415	25106	11641
3416	25113	11634
3417	25119	11626
3418	25126	11618
3419	25132	11611
3420	25139	11603
3421	25146	11595
3422	25154	11588
3423	25161	11581
3424	25168	11573
3425	25175	11566
3426	25182	11558
3427	25189	11551
3428	25195	11543
3429	25201	11535
3430	25207	11527
3431	25214	11520
3432	25221	11512
3433	25231	11506
3434	25237	11498
3435	25244	11490
3436	25252	11483
3437	25260	11476
3438	25268	11469
3439	25275	11461
3440	25281	11454
3441	25288	11446
3442	25295	11439
3443	25303	11432
3444	25310	11424
3445	25318	11417
3446	25325	11409
3447	25332	11402
3448	25340	11395
3449	25346	11387
3450	25353	11379
3451	25360	11372
3452	25367	11364
3453	25373	11357
3454	25382	11350
3455	25389	11342
3456	25396	11335
3457	25402	11327
3458	25409	11319
3459	25415	11312
3460	25423	11304
3461	25431	11297
3462	25438	11290
3463	25444	11282
3464	25451	11275
3465	25459	11268
3466	25466	11260
3467	25473	11253
3468	25480	11245
3469	25487	11237
3470	25493	11230
3471	25501	11223
3472	25508	11215
3473	25515	11208
3474	25521	11200
3475	25529	11193
3476	25545	11189
3477	25552	11181
3478	25559	11174
3479	25565	11166
3480	25572	11159
3481	25580	11152
3482	25587	11144
3483	25593	11136
3484	25600	11129
3485	25607	11121
3486	25614	11114
3487	25623	11107
3488	25629	11099
3489	25637	11092
3490	25643	11084
3491	25650	11077
3492	25657	11069
3493	25664	11062
3494	25672	11054
3495	25678	11047
3496	25685	11039
3497	25692	11032
3498	25700	11025
3499	25707	11017
3500	25714	11010
3501	25721	11002
3502	25728	10995
3503	25735	10987
3504	25741	10979
3505	25748	10972
3506	25755	10964
3507	25762	10957
3508	25769	10949
3509	25776	10942
3510	25783	10934
3511	25790	10927
3512	25797	10919
3513	25804	10912
3514	25812	10905
3515	25818	10897
3516	25824	10889
3517	25831	10881
3518	25838	10874
3519	25845	10866
3520	25854	10860
3521	25860	10852
3522	25867	10844
3523	25873	10836
3524	25880	10829
3525	25886	10821
3526	25894	10814
3527	25902	10807
3528	25909	10799
3529	25915	10792
3530	25923	10784
3531	25929	10777
3532	25936	10769
3533	25942	10761
3534	25949	10754
3535	25956	10746
3536	25962	10738
3537	25969	10731
3538	25976	10723
3539	25982	10715
3540	25989	10708
3541	25995	10700
3542	26002	10693
3543	26009	10685
3544	26016	10678
3545	26024	10670
3546	26031	10663
3547	26040	10656
3548	26047	10649
3549	26055	10642
3550	26062	10635
3551	26072	10628
3552	26079	10621
3553	26086	10613
3554	26093	10606
3555	26100	10598
3556	26109	10591
3557	26117	10585
3558	26125	10577
3559	26132	10570
3560	26139	10563
3561	26146	10555
3562	26152	10547
3563	26161	10541
3564	26169	10533
3565	26177	10526
3566	26184	10519
3567	26192	10512
3568	26198	10504
3569	26205	10496
3570	26212	10489
3571	26218	10481
3572	26223	10473
3573	26229	10465
3574	26238	10458
3575	26245	10451
3576	26254	10444
3577	26263	10437
3578	26272	10431
3579	26280	10424
3580	26290	10417
3581	26298	10410
3582	26307	10403
3583	26318	10398
3584	26327	10391
3585	26335	10384
3586	26342	10377
3587	26350	10370
3588	26359	10363
3589	26368	10356
3590	26376	10349
3591	26386	10343
3592	26395	10336
3593	26402	10328
3594	26408	10320
3595	26415	10313
3596	26421	10305
3597	26428	10298
3598	26438	10291
3599	26444	10284
3600	26451	10276
3601	26458	10269
3602	26467	10262
3603	26474	10254
3604	26481	10247
3605	26488	10239
3606	26494	10232
3607	26501	10224
3608	26509	10217
3609	26516	10210
3610	26523	10202
3611	26530	10195
3612	26552	10193
3613	26558	10185
3614	26565	10177
3615	26572	10170
3616	26578	10162
3617	26588	10156
3618	26595	10148
3619	26603	10141
3620	26610	10134
3621	26619	10127
3622	26627	10120
3623	26634	10112
3624	26641	10105
3625	26648	10097
3626	26654	10090
3627	26662	10082
3628	26670	10075
3629	26677	10068
3630	26684	10060
3631	26691	10053
3632	26699	10046
3633	26706	10038
3634	26712	10030
3635	26718	10023
3636	26726	10015
3637	26733	10008
3638	26739	10000
3639	26746	9993
3640	26752	9985
3641	26760	9978
3642	26767	9970
3643	26775	9963
3644	26782	9956
3645	26789	9948
3646	26795	9941
3647	26803	9933
3648	26809	9925
3649	26827	9922
3650	26834	9914
3651	26840	9907
3652	26847	9899
3653	26854	9892
3654	26860	9884
3655	26867	9876
3656	26888	9874
3657	26895	9867
3658	26901	9859
3659	26909	9851
3660	26915	9844
3661	26922	9836
3662	26928	9828
3663	26934	9821
3664	26943	9814
3665	26949	9806
3666	26955	9798
3667	26962	9791
3668	26968	9783
3669	26975	9775
3670	26982	9768
3671	26988	9760
3672	26995	9753
3673	27002	9745
3674	27008	9737
3675	27017	9731
3676	27024	9723
3677	27031	9716
3678	27038	9708
3679	27044	9700
3680	27051	9693
3681	27057	9685
3682	27065	9678
3683	27072	9670
3684	27079	9663
3685	27086	9655
3686	27094	9648
3687	27101	9641
3688	27107	9633
3689	27113	9625
3690	27120	9618
3691	27126	9610
3692	27134	9603
3693	27141	9595
3694	27147	9588
3695	27154	9580
3696	27160	9572
3697	27167	9565
3698	27174	9557
3699	27180	9549
3700	27187	9542
3701	27194	9534
3702	27201	9527
3703	27208	9519
3704	27216	9512
3705	27223	9505
3706	27230	9497
3707	27236	9490
3708	27245	9483
3709	27251	9475
3710	27259	9468
3711	27266	9461
3712	27273	9453
3713	27279	9445
3714	27288	9438
3715	27295	9431
3716	27302	9424
3717	27310	9416
3718	27316	9409
3719	27323	9401
3720	27330	9394
3721	27338	9387
3722	27345	9379
3723	27353	9372
3724	27360	9365
3725	27368	9357
3726	27375	9350
3727	27381	9342
3728	27387	9334
3729	27394	9327
3730	27401	9319
3731	27409	9312
3732	27416	9305
3733	27423	9297
3734	27429	9290
3735	27438	9283
3736	27445	9275
3737	27453	9268
3738	27459	9260
3739	27465	9253
3740	27472	9245
3741	27479	9238
3742	27487	9230
3743	27494	9223
3744	27501	9216
3745	27508	9208
3746	27514	9200
3747	27521	9193
3748	27527	9185
3749	27534	9178
3750	27541	9170
3751	27548	9163
3752	27555	9155
3753	27592	9158
3754	27600	9151
3755	27609	9144
3756	27616	9136
3757	27623	9129
3758	27630	9121
3759	27639	9115
3760	27645	9107
3761	27652	9099
3762	27659	9092
3763	27666	9084
3764	27672	9077
3765	27679	9069
3766	27689	9063
3767	27697	9056
3768	27705	9048
3769	27712	9041
3770	27718	9033
3771	27725	9026
3772	27731	9018
3773	27738	9010
3774	27745	9003
3775	27751	8995
3776	27760	8988
3777	27768	8981
3778	27774	8974
3779	27781	8966
3780	27788	8958
3781	27794	8951
3782	27803	8944
3783	27810	8937
3784	27817	8929
3785	27824	8922
3786	27831	8914
3787	27838	8907
3788	27846	8900
3789	27853	8892
3790	27860	8885
3791	27867	8877
3792	27873	8869
3793	27881	8862
3794	27889	8855
3795	27895	8847
3796	27902	8840
3797	27909	8832
3798	27916	8825
3799	27923	8817
3800	27929	8810
3801	27936	8802
3802	27943	8795
3803	27950	8787
3804	27958	8780
3805	27965	8773
3806	27972	8765
3807	27979	8758
3808	27987	8751
3809	27994	8743
3810	28001	8736
3811	28008	8728
3812	28015	8721
3813	28021	8713
3814	28028	8706
3815	28036	8698
3816	28043	8691
3817	28049	8683
3818	28056	8676
3819	28063	8668
3820	28069	8661
3821	28075	8653
3822	28082	8645
3823	28088	8638
3824	28095	8630
3825	28102	8623
3826	28111	8616
3827	28118	8609
3828	28126	8601
3829	28133	8594
3830	28140	8586
3831	28147	8579
3832	28156	8572
3833	28163	8565
3834	28170	8557
3835	28177	8550
3836	28186	8543
3837	28194	8536
3838	28201	8528
3839	28209	8521
3840	28215	8513
3841	28222	8506
3842	28232	8499
3843	28239	8492
3844	28247	8485
3845	28254	8477
3846	28263	8471
3847	28271	8463
3848	28277	8456
3849	28284	8448
3850	28290	8440
3851	28297	8433
3852	28304	8425
3853	28311	8418
3854	28317	8410
3855	28323	8403
3856	28329	8395
3857	28337	8388
3858	28344	8380
3859	28351	8373
3860	28358	8365
3861	28365	8358
3862	28372	8350
3863	28380	8343
3864	28388	8336
3865	28395	8329
3866	28402	8321
3867	28409	8314
3868	28415	8306
3869	28423	8299
3870	28431	8292
3871	28438	8284
3872	28445	8277
3873	28451	8269
3874	28460	8262
3875	28467	8255
3876	28473	8247
3877	28480	8240
3878	28487	8232
3879	28493	8224
3880	28500	8217
3881	28508	8210
3882	28515	8202
3883	28522	8195
3884	28529	8187
3885	28537	8180
3886	28544	8173
3887	28551	8165
3888	28558	8158
3889	28565	8151
3890	28577	8145
3891	28584	8137
3892	28591	8130
3893	28598	8122
3894	28605	8115
3895	28614	8108
3896	28621	8100
3897	28627	8093
3898	28634	8085
3899	28641	8078
3900	28649	8071
3901	28657	8064
3902	28665	8056
3903	28672	8049
3904	28679	8041
3905	28685	8034
3906	28692	8026
3907	28699	8019
3908	28705	8011
3909	28712	8004
3910	28718	7996
3911	28726	7989
3912	28743	7984
3913	28750	7977
3914	28756	7969
3915	28763	7962
3916	28771	7954
3917	28779	7947
3918	28786	7940
3919	28794	7933
3920	28800	7925
3921	28808	7918
3922	28816	7911
3923	28823	7903
3924	28830	7896
3925	28837	7888
3926	28843	7881
3927	28850	7873
3928	28857	7866
3929	28865	7858
3930	28871	7851
3931	28879	7844
3932	28887	7837
3933	28894	7829
3934	28900	7821
3935	28908	7814
3936	28915	7807
3937	28921	7799
3938	28929	7792
3939	28936	7785
3940	28943	7777
3941	28949	7769
3942	28957	7762
3943	28964	7755
3944	28971	7747
3945	28977	7740
3946	28984	7732
3947	28992	7725
3948	28998	7717
3949	29008	7711
3950	29014	7703
3951	29021	7696
3952	29028	7688
3953	29036	7681
3954	29043	7673
3955	29049	7666
3956	29056	7658
3957	29062	7651
3958	29069	7643
3959	29076	7636
3960	29083	7628
3961	29089	7621
3962	29096	7613
3963	29102	7606
3964	29109	7598
3965	29116	7591
3966	29123	7583
3967	29132	7576
3968	29139	7569
3969	29145	7561
3970	29153	7554
3971	29162	7547
3972	29168	7539
3973	29175	7532
3974	29181	7524
3975	29188	7517
3976	29195	7509
3977	29204	7502
3978	29210	7495
3979	29218	7488
3980	29224	7480
3981	29232	7473
3982	29239	7465
3983	29245	7458
3984	29252	7450
3985	29258	7443
3986	29266	7435
3987	29273	7428
3988	29280	7420
3989	29287	7413
3990	29294	7406
3991	29301	7398
3992	29309	7391
3993	29317	7384
3994	29324	7377
3995	29331	7369
3996	29338	7362
3997	29345	7354
3998	29353	7347
3999	29362	7340
4000	29369	7333
4001	29372	7324
4002	29378	7317
4003	29385	7309
4004	29391	7302
4005	29399	7294
4006	29407	7287
4007	29414	7280
4008	29421	7272
4009	29429	7265
4010	29436	7258
4011	29443	7250
4012	29450	7243
4013	29457	7235
4014	29464	7228
4015	29471	7221
4016	29478	7213
4017	29485	7206
4018	29492	7198
4019	29498	7191
4020	29504	7183
4021	29511	7176
4022	29518	7168
4023	29525	7161
4024	29531	7153
4025	29538	7146
4026	29544	7138
4027	29552	7131
4028	29559	7124
4029	29566	7116
4030	29573	7108
4031	29579	7101
4032	29586	7093
4033	29592	7086
4034	29599	7079
4035	29606	7071
4036	29613	7064
4037	29620	7056
4038	29628	7049
4039	29635	7042
4040	29642	7034
4041	29649	7027
4042	29656	7019
4043	29663	7012
4044	29669	7004
4045	29678	6997
4046	29685	6990
4047	29691	6982
4048	29697	6975
4049	29704	6967
4050	29711	6960
4051	29717	6952
4052	29723	6945
4053	29729	6937
4054	29736	6930
4055	29743	6922
4056	29751	6915
4057	29759	6908
4058	29766	6900
4059	29772	6893
4060	29780	6885
4061	29788	6878
4062	29795	6871
4063	29802	6864
4064	29809	6856
4065	29816	6849
4066	29823	6841
4067	29830	6834
4068	29837	6827
4069	29844	6819
4070	29851	6812
4071	29858	6804
4072	29866	6797
4073	29873	6790
4074	29880	6782
4075	29886	6775
4076	29893	6767
4077	29900	6760
4078	29908	6752
4079	29914	6745
4080	29921	6737
4081	29928	6730
4082	29935	6723
4083	29941	6715
4084	29951	6708
4085	29958	6701
4086	29964	6693
4087	29971	6686
4088	29978	6679
4089	29985	6671
4090	29992	6664
4091	29999	6656
4092	30006	6649
4093	30012	6641
4094	30021	6634
4095	30028	6627
4096	30036	6620
4097	30042	6612
4098	30049	6605
4099	30056	6597
4100	30062	6590
4101	30069	6582
4102	30075	6575
4103	30082	6567
4104	30088	6560
4105	30097	6553
4106	30105	6545
4107	30111	6538
4108	30118	6531
4109	30126	6523
4110	30133	6516
4111	30140	6508
4112	30147	6501
4113	30154	6494
4114	30161	6486
4115	30167	6479
4116	30176	6472
4117	30182	6464
4118	30189	6457
4119	30196	6449
4120	30203	6442
4121	30210	6435
4122	30217	6427
4123	30223	6419
4124	30229	6412
4125	30237	6405
4126	30244	6397
4127	30252	6390
4128	30259	6383
4129	30266	6375
4130	30273	6368
4131	30281	6361
4132	30287	6353
4133	30297	6346
4134	30304	6339
4135	30312	6332
4136	30319	6324
4137	30331	6318
4138	30338	6311
4139	30345	6303
4140	30354	6296
4141	30360	6289
4142	30369	6282
4143	30377	6274
4144	30385	6267
4145	30392	6260
4146	30400	6253
4147	30407	6245
4148	30414	6238
4149	30421	6230
4150	30427	6223
4151	30434	6216
4152	30441	6208
4153	30449	6201
4154	30456	6193
4155	30462	6186
4156	30468	6178
4157	30475	6171
4158	30482	6163
4159	30491	6156
4160	30498	6149
4161	30504	6141
4162	30511	6134
4163	30518	6127
4164	30526	6119
4165	30533	6112
4166	30540	6105
4167	30547	6097
4168	30554	6090
4169	30560	6082
4170	30569	6075
4171	30576	6068
4172	30583	6060
4173	30590	6053
4174	30598	6046
4175	30605	6038
4176	30611	6031
4177	30618	6023
4178	30625	6016
4179	30632	6009
4180	30638	6001
4181	30646	5994
4182	30653	5986
4183	30659	5979
4184	30665	5971
4185	30671	5964
4186	30678	5956
4187	30685	5949
4188	30692	5942
4189	30698	5934
4190	30704	5927
4191	30711	5919
4192	30718	5912
4193	30726	5905
4194	30733	5897
4195	30739	5890
4196	30746	5882
4197	30755	5875
4198	30762	5868
4199	30769	5860
4200	30776	5853
4201	30783	5846
4202	30789	5838
4203	30798	5831
4204	30804	5823
4205	30811	5816
4206	30818	5809
4207	30825	5801
4208	30831	5794
4209	30839	5787
4210	30847	5779
4211	30854	5772
4212	30861	5764
4213	30869	5757
4214	30876	5750
4215	30883	5743
4216	30890	5735
4217	30897	5728
4218	30904	5720
4219	30911	5713
4220	30919	5706
4221	30926	5698
4222	30933	5691
4223	30939	5683
4224	30947	5676
4225	30955	5669
4226	30962	5662
4227	30968	5654
4228	30975	5647
4229	30981	5639
4230	30989	5632
4231	30996	5625
4232	31003	5617
4233	31010	5610
4234	31016	5602
4235	31022	5595
4236	31029	5587
4237	31038	5580
4238	31045	5573
4239	31052	5565
4240	31058	5558
4241	31066	5551
4242	31074	5544
4243	31080	5536
4244	31087	5529
4245	31093	5521
4246	31100	5514
4247	31106	5506
4248	31115	5499
4249	31122	5492
4250	31129	5484
4251	31136	5477
4252	31144	5470
4253	31151	5462
4254	31158	5455
4255	31164	5447
4256	31171	5440
4257	31178	5433
4258	31186	5425
4259	31193	5418
4260	31200	5411
4261	31206	5403
4262	31213	5396
4263	31220	5388
4264	31226	5381
4265	31233	5374
4266	31240	5366
4267	31247	5359
4268	31254	5351
4269	31262	5344
4270	31270	5337
4271	31277	5330
4272	31284	5322
4273	31291	5315
4274	31297	5307
4275	31304	5300
4276	31315	5293
4277	31322	5286
4278	31329	5278
4279	31336	5271
4280	31343	5264
4281	31351	5257
4282	31358	5249
4283	31365	5242
4284	31372	5234
4285	31379	5227
4286	31387	5220
4287	31395	5213
4288	31402	5205
4289	31408	5198
4290	31416	5190
4291	31423	5183
4292	31429	5175
4293	31435	5168
4294	31441	5161
4295	31449	5153
4296	31455	5146
4297	31462	5138
4298	31470	5131
4299	31477	5124
4300	31483	5116
4301	31489	5109
4302	31497	5102
4303	31505	5094
4304	31512	5087
4305	31519	5079
4306	31525	5072
4307	31532	5065
4308	31540	5057
4309	31547	5050
4310	31555	5043
4311	31562	5035
4312	31569	5028
4313	31577	5021
4314	31583	5013
4315	31590	5006
4316	31596	4998
4317	31604	4991
4318	31610	4984
4319	31617	4976
4320	31625	4969
4321	31631	4962
4322	31637	4954
4323	31644	4947
4324	31652	4939
4325	31658	4932
4326	31665	4925
4327	31671	4917
4328	31678	4910
4329	31684	4902
4330	31691	4895
4331	31699	4888
4332	31706	4880
4333	31713	4873
4334	31719	4865
4335	31726	4858
4336	31733	4851
4337	31740	4843
4338	31748	4836
4339	31756	4829
4340	31763	4821
4341	31772	4814
4342	31778	4807
4343	31786	4800
4344	31792	4792
4345	31799	4785
4346	31805	4777
4347	31812	4770
4348	31820	4763
4349	31827	4755
4350	31833	4748
4351	31840	4740
4352	31847	4733
4353	31854	4726
4354	31861	4718
4355	31867	4711
4356	31874	4704
4357	31881	4696
4358	31887	4689
4359	31896	4682
4360	31902	4674
4361	31909	4667
4362	31916	4659
4363	31924	4652
4364	31931	4645
4365	31938	4637
4366	31945	4630
4367	31952	4623
4368	31958	4615
4369	31965	4608
4370	31973	4601
4371	31980	4593
4372	31986	4586
4373	31993	4578
4374	31999	4571
4375	32006	4564
4376	32014	4556
4377	32021	4549
4378	32028	4542
4379	32035	4534
4380	32041	4527
4381	32048	4519
4382	32054	4512
4383	32061	4504
4384	32067	4497
4385	32074	4490
4386	32081	4482
4387	32088	4475
4388	32097	4468
4389	32103	4460
4390	32110	4453
4391	32117	4446
4392	32125	4438
4393	32132	4431
4394	32139	4424
4395	32145	4416
4396	32152	4409
4397	32158	4401
4398	32166	4394
4399	32173	4387
4400	32181	4380
4401	32187	4372
4402	32194	4365
4403	32202	4357
4404	32208	4350
4405	32214	4343
4406	32221	4335
4407	32228	4328
4408	32235	4320
4409	32244	4313
4410	32251	4306
4411	32258	4299
4412	32264	4291
4413	32272	4284
4414	32279	4277
4415	32287	4269
4416	32295	4262
4417	32301	4255
4418	32307	4247
4419	32315	4240
4420	32323	4233
4421	32330	4225
4422	32338	4218
4423	32345	4211
4424	32352	4203
4425	32359	4196
4426	32367	4189
4427	32374	4182
4428	32382	4174
4429	32389	4167
4430	32398	4160
4431	32405	4153
4432	32412	4145
4433	32419	4138
4434	32427	4131
4435	32435	4123
4436	32444	4116
4437	32451	4109
4438	32458	4102
4439	32466	4094
4440	32473	4087
4441	32481	4080
4442	32500	4074
4443	32506	4067
4444	32514	4059
4445	32522	4052
4446	32529	4045
4447	32536	4037
4448	32542	4030
4449	32550	4023
4450	32557	4015
4451	32565	4008
4452	32571	4001
4453	32579	3993
4454	32585	3986
4455	32593	3979
4456	32599	3971
4457	32605	3964
4458	32612	3956
4459	32619	3949
4460	32626	3942
4461	32633	3934
4462	32641	3927
4463	32648	3920
4464	32654	3912
4465	32660	3905
4466	32668	3898
4467	32675	3890
4468	32682	3883
4469	32689	3875
4470	32696	3868
4471	32702	3861
4472	32709	3853
4473	32717	3846
4474	32724	3839
4475	32731	3831
4476	32738	3824
4477	32748	3817
4478	32755	3810
4479	32761	3802
4480	32768	3795
4481	32776	3788
4482	32783	3780
4483	32790	3773
4484	32797	3766
4485	32803	3758
4486	32810	3751
4487	32817	3743
4488	32823	3736
4489	32831	3729
4490	32838	3721
4491	32845	3714
4492	32851	3707
4493	32859	3699
4494	32867	3692
4495	32873	3685
4496	32880	3677
4497	32887	3670
4498	32893	3662
4499	32900	3655
4500	32907	3648
4501	32914	3640
4502	32921	3633
4503	32928	3626
4504	32935	3618
4505	32943	3611
4506	32950	3604
4507	32956	3596
4508	32963	3589
4509	32969	3582
4510	32976	3574
4511	32983	3567
4512	32990	3559
4513	32996	3552
4514	33003	3545
4515	33009	3537
4516	33018	3530
4517	33025	3523
4518	33032	3515
4519	33038	3508
4520	33045	3501
4521	33052	3493
4522	33056	3486
4523	33064	3478
4524	33070	3471
4525	33078	3464
4526	33085	3456
4527	33093	3449
4528	33099	3442
4529	33106	3434
4530	33155	3431
4531	33162	3424
4532	33170	3417
4533	33176	3409
4534	33183	3402
4535	33191	3395
4536	33198	3387
4537	33206	3380
4538	33213	3373
4539	33220	3365
4540	33228	3358
4541	33235	3351
4542	33242	3344
4543	33250	3336
4544	33258	3329
4545	33267	3322
4546	33274	3314
4547	33282	3307
4548	33290	3300
4549	33299	3293
4550	33307	3286
4551	33314	3278
4552	33320	3271
4553	33328	3264
4554	33334	3256
4555	33342	3249
4556	33349	3242
4557	33356	3234
4558	33363	3227
4559	33371	3220
4560	33377	3212
4561	33385	3205
4562	33392	3197
4563	33399	3190
4564	33406	3183
4565	33413	3175
4566	33419	3168
4567	33425	3161
4568	33432	3153
4569	33438	3146
4570	33444	3138
4571	33451	3131
4572	33458	3124
4573	33465	3116
4574	33472	3109
4575	33479	3102
4576	33486	3094
4577	33495	3087
4578	33501	3080
4579	33509	3072
4580	33515	3065
4581	33522	3058
4582	33528	3050
4583	33536	3043
4584	33543	3036
4585	33550	3028
4586	33557	3021
4587	33563	3014
4588	33570	3006
4589	33577	2999
4590	33583	2991
4591	33590	2984
4592	33596	2977
4593	33603	2969
4594	33611	2962
4595	33618	2955
4596	33625	2947
4597	33632	2940
4598	33639	2933
4599	33646	2925
4600	33653	2918
4601	33661	2911
4602	33668	2903
4603	33675	2896
4604	33681	2889
4605	33689	2881
4606	33696	2874
4607	33704	2867
4608	33711	2859
4609	33717	2852
4610	33724	2845
4611	33731	2837
4612	33739	2830
4613	33746	2823
4614	33753	2815
4615	33761	2808
4616	33767	2801
4617	33774	2793
4618	33782	2786
4619	33788	2779
4620	33795	2771
4621	33801	2764
4622	33808	2757
4623	33816	2749
4624	33822	2742
4625	33829	2735
4626	33836	2727
4627	33843	2720
4628	33849	2712
4629	33856	2705
4630	33863	2698
4631	33870	2690
4632	33876	2683
4633	33884	2676
4634	33891	2668
4635	33898	2661
4636	33905	2654
4637	33911	2646
4638	33919	2639
4639	33925	2632
4640	33934	2624
4641	33941	2617
4642	33948	2610
4643	33956	2603
4644	33964	2595
4645	33971	2588
4646	33978	2581
4647	33986	2573
4648	33994	2566
4649	34005	2559
4650	34015	2552
4651	34026	2545
4652	34036	2538
4653	34043	2530
4654	34051	2523
4655	34058	2516
4656	34065	2508
4657	34073	2501
4658	34080	2494
4659	34088	2487
4660	34094	2479
4661	34101	2472
4662	34107	2465
4663	34115	2457
4664	34123	2450
4665	34129	2443
4666	34136	2435
4667	34142	2428
4668	34150	2421
4669	34157	2413
4670	34164	2406
4671	34171	2399
4672	34178	2391
4673	34185	2384
4674	34193	2377
4675	34200	2369
4676	34207	2362
4677	34213	2355
4678	34220	2347
4679	34228	2340
4680	34235	2333
4681	34243	2325
4682	34250	2318
4683	34257	2311
4684	34264	2303
4685	34272	2296
4686	34279	2289
4687	34286	2281
4688	34293	2274
4689	34301	2267
4690	34308	2259
4691	34316	2252
4692	34322	2245
4693	34328	2237
4694	34335	2230
4695	34343	2223
4696	34350	2215
4697	34358	2208
4698	34364	2201
4699	34370	2193
4700	34377	2186
4701	34384	2179
4702	34393	2171
4703	34401	2164
4704	34407	2157
4705	34415	2150
4706	34423	2142
4707	34431	2135
4708	34438	2128
4709	34445	2120
4710	34452	2113
4711	34459	2106
4712	34467	2098
4713	34475	2091
4714	34481	2084
4715	34489	2076
4716	34497	2069
4717	34504	2062
4718	34512	2055
4719	34519	2047
4720	34527	2040
4721	34534	2033
4722	34544	2025
4723	34550	2018
4724	34557	2011
4725	34564	2003
4726	34573	1996
4727	34580	1989
4728	34587	1982
4729	34595	1974
4730	34602	1967
4731	34609	1960
4732	34617	1952
4733	34625	1945
4734	34632	1938
4735	34640	1930
4736	34646	1923
4737	34653	1916
4738	34660	1908
4739	34668	1901
4740	34674	1894
4741	34681	1886
4742	34688	1879
4743	34696	1872
4744	34704	1865
4745	34710	1857
4746	34717	1850
4747	34723	1842
4748	34729	1835
4749	34738	1828
4750	34745	1821
4751	34752	1813
4752	34759	1806
4753	34766	1799
4754	34772	1791
4755	34779	1784
4756	34786	1776
4757	34793	1769
4758	34800	1762
4759	34806	1754
4760	34815	1747
4761	34822	1740
4762	34829	1733
4763	34835	1725
4764	34842	1718
4765	34849	1711
4766	34857	1703
4767	34865	1696
4768	34872	1689
4769	34878	1681
4770	34885	1674
4771	34893	1667
4772	34900	1659
4773	34907	1652
4774	34913	1645
4775	34921	1637
4776	34927	1630
4777	34936	1623
4778	34942	1615
4779	34949	1608
4780	34955	1601
