iter	RMSE
2903	0.02379166679
2904	0.02378519474
2905	0.02377957608
2906	0.02376814714
2907	0.02376780156
2908	0.02375606989
2909	0.02374285237
2910	0.02372391382
2911	0.02370875517
2912	0.02369825784
2913	0.02368216705
2914	0.02367525321
2915	0.02366380001
2916	0.02364457579
2917	0.02363638216
2918	0.02362401159
2919	0.02360461049
2920	0.02359448428
2921	0.02358703071
2922	0.02357460743
2923	0.02356774231
2924	0.02356736199
2925	0.0235544084
2926	0.02354829504
2927	0.02354781425
2928	0.02353340598
2929	0.02352319963
2930	0.02350820411
2931	0.02349222528
2932	0.02347368536
2933	0.02346789157
2934	0.02346179283
2935	0.02344901155
2936	0.02343924599
2937	0.02342278977
2938	0.02341615735
2939	0.02340417475
2940	0.0233872331
2941	0.02337234589
2942	0.02335446498
2943	0.02333752237
2944	0.02332222122
2945	0.0233205202
2946	0.02330161668
2947	0.02328632526
2948	0.02327716932
2949	0.02326689947
2950	0.0232518835
2951	0.02324478582
2952	0.02323508942
2953	0.0232244141
2954	0.02322298829
2955	0.0232187273
2956	0.02321265968
2957	0.02319564693
2958	0.02319141694
2959	0.02318993732
2960	0.02318934107
2961	0.02317453959
2962	0.02315525438
2963	0.02313809309
2964	0.02312864936
2965	0.0231144766
2966	0.02309833801
2967	0.023097739
2968	0.02309638398
2969	0.02308494498
2970	0.0230689827
2971	0.02305216112
2972	0.02303494946
2973	0.02302879108
2974	0.02301578614
2975	0.02300259716
2976	0.02299568867
2977	0.02298211103
2978	0.02296528553
2979	0.022948292
2980	0.02294451577
2981	0.02293174356
2982	0.0229251197
2983	0.022912493
2984	0.02289543042
2985	0.02288512402
2986	0.02288159386
2987	0.02287140474
2988	0.02287076593
2989	0.02285331908
2990	0.02284222499
2991	0.02282729258
2992	0.02281251733
2993	0.02280406543
2994	0.02280115845
2995	0.0227856641
2996	0.02277694837
2997	0.02276517576
2998	0.02276218428
2999	0.02275704895
3000	0.02274687393
3001	0.02273694464
3002	0.02273223011
3003	0.0227155042
3004	0.02269667146
3005	0.02267787914
3006	0.02266948108
3007	0.0226522484
3008	0.02263932951
3009	0.02262278024
3010	0.0226155314
3011	0.02259295577
3012	0.0225877413
3013	0.02257361674
3014	0.02256202504
3015	0.02255550436
3016	0.02255077123
3017	0.02254417669
3018	0.02252780676
3019	0.02251127529
3020	0.02250466878
3021	0.02249544186
3022	0.02248333055
3023	0.02246724954
3024	0.02245180621
3025	0.02243513154
3026	0.02242967513
3027	0.02242426162
3028	0.02241604122
3029	0.02240814236
3030	0.02238483311
3031	0.02236782553
3032	0.02235646442
3033	0.02235260556
3034	0.02234399707
3035	0.02233148534
3036	0.02231481521
3037	0.02230491862
3038	0.02229399345
3039	0.02227951022
3040	0.02225747755
3041	0.02223857469
3042	0.02222828471
3043	0.02221590177
3044	0.02220800285
3045	0.02218579891
3046	0.0221653779
3047	0.02214781809
3048	0.02212959564
3049	0.02211814035
3050	0.02210125941
3051	0.02209174495
3052	0.02208327347
3053	0.02207458101
3054	0.02206445225
3055	0.02205012414
3056	0.02203419821
3057	0.02202925408
3058	0.0220238861
3059	0.02202222518
3060	0.02201603218
3061	0.02200705869
3062	0.02198670128
3063	0.0219677468
3064	0.02195607461
3065	0.02194722522
3066	0.02193752582
3067	0.02192599823
3068	0.02190966051
3069	0.02189781436
3070	0.02189045352
3071	0.02188893666
3072	0.02188154161
3073	0.0218721652
3074	0.02186081604
3075	0.02184547349
3076	0.02183378032
3077	0.02181855514
3078	0.02180700708
3079	0.02179438004
3080	0.02178324647
3081	0.02177697586
3082	0.02175899291
3083	0.02174975373
3084	0.02173930947
3085	0.02172416476
3086	0.02172295412
3087	0.02171670146
3088	0.0217124196
3089	0.02170424496
3090	0.02169808495
3091	0.02168514152
3092	0.02168480803
3093	0.02167673332
3094	0.02165935847
3095	0.02164305383
3096	0.02163204799
3097	0.02161461008
3098	0.02160929831
3099	0.02160290313
3100	0.02158889139
3101	0.02157099266
3102	0.02156601881
3103	0.02154462161
3104	0.02153877459
3105	0.02152332283
3106	0.02151233704
3107	0.02149866386
3108	0.02148328542
3109	0.02147578384
3110	0.02147520794
3111	0.02145872049
3112	0.0214544673
3113	0.02144516527
3114	0.02143003078
3115	0.02141921817
3116	0.02140590611
3117	0.02139238875
3118	0.02137795752
3119	0.02137745525
3120	0.02137234236
3121	0.02136322569
3122	0.02135754713
3123	0.02133732938
3124	0.02132106915
3125	0.02131427379
3126	0.02130800046
3127	0.02130090463
3128	0.02128480506
3129	0.02127357539
3130	0.02125651722
3131	0.02125625204
3132	0.02124436419
3133	0.02122848391
3134	0.02121624153
3135	0.02120355655
3136	0.02120318346
3137	0.02118548984
3138	0.02116952735
3139	0.02115095673
3140	0.02113143101
3141	0.0211258355
3142	0.02112048386
3143	0.0211048467
3144	0.02109039856
3145	0.02107268301
3146	0.02105667827
3147	0.02104622001
3148	0.0210407458
3149	0.02102709309
3150	0.02102498774
3151	0.02100864937
3152	0.02100836353
3153	0.02100480889
3154	0.02099083529
3155	0.02098075628
3156	0.02097912989
3157	0.02097459326
3158	0.02096100285
3159	0.02094523123
3160	0.02093630051
3161	0.02092820035
3162	0.02091332924
3163	0.02090414092
3164	0.02089578203
3165	0.02089540032
3166	0.02088718094
3167	0.02087559895
3168	0.0208633984
3169	0.02085802694
3170	0.02084622063
3171	0.02082621857
3172	0.02081347382
3173	0.02080336433
3174	0.02079443559
3175	0.0207874658
3176	0.02078324711
3177	0.02077655967
3178	0.02076756777
3179	0.02075644307
3180	0.02074492217
3181	0.02073225954
3182	0.02071454838
3183	0.02070241076
3184	0.02068817127
3185	0.02067096247
3186	0.02065113605
3187	0.02063577362
3188	0.02063546111
3189	0.0206256451
3190	0.02062529763
3191	0.02061722131
3192	0.02060852042
3193	0.02059801028
3194	0.0205944284
3195	0.02058667028
3196	0.02057122449
3197	0.02056057152
3198	0.02054467636
3199	0.02053180032
3200	0.02052196185
3201	0.02050883395
3202	0.02050382524
3203	0.02048948561
3204	0.02047897835
3205	0.02046674135
3206	0.02044818429
3207	0.02043366086
3208	0.02042364695
3209	0.02041743316
3210	0.02040245164
3211	0.02039834317
3212	0.02039413378
3213	0.02038231035
3214	0.02038198946
3215	0.020378893
3216	0.02036484993
3217	0.02035279534
3218	0.020340408
3219	0.02033571123
3220	0.0203237521
3221	0.02031129022
3222	0.02030219122
3223	0.02029226117
3224	0.02028437376
3225	0.02028379608
3226	0.02026706774
3227	0.02025069332
3228	0.02023817354
3229	0.02023012547
3230	0.02022295646
3231	0.02021728468
3232	0.02020572353
3233	0.02019951062
3234	0.0201845059
3235	0.02017185251
3236	0.02016965337
3237	0.02016937817
3238	0.02016404046
3239	0.02014521423
3240	0.02013241478
3241	0.02012196311
3242	0.020113011
3243	0.02010404007
3244	0.02008529918
3245	0.02007973547
3246	0.02005861623
3247	0.02004755625
3248	0.02003991987
3249	0.02002792484
3250	0.02001299991
3251	0.02000549501
3252	0.01999568472
3253	0.01997833983
3254	0.01996368753
3255	0.01996328846
3256	0.01995407926
3257	0.0199517467
3258	0.01993697718
3259	0.01993016784
3260	0.0199206142
3261	0.01991735304
3262	0.01990741648
3263	0.01989412861
3264	0.01987924439
3265	0.01986271638
3266	0.01985714802
3267	0.01984395047
3268	0.01983810746
3269	0.01982880343
3270	0.01982245606
3271	0.01981480501
3272	0.01980563005
3273	0.01979589368
3274	0.01977957842
3275	0.01976673499
3276	0.01975976012
3277	0.01974894851
3278	0.01974026086
3279	0.01973571271
3280	0.01972471417
3281	0.01971698866
3282	0.01970297344
3283	0.01969499004
3284	0.01968542813
3285	0.01967941981
3286	0.01967871668
3287	0.01967629973
3288	0.01967428103
3289	0.01966196632
3290	0.01964903989
3291	0.01964197433
3292	0.01963486701
3293	0.01962313008
3294	0.01962115879
3295	0.01960311726
3296	0.0195892755
3297	0.01958306675
3298	0.01957288922
3299	0.01956907734
3300	0.0195688361
3301	0.01956383957
3302	0.01955404341
3303	0.01954847598
3304	0.01953728072
3305	0.0195297923
3306	0.01952476766
3307	0.01950840574
3308	0.01949121245
3309	0.01949022051
3310	0.01948995882
3311	0.01948579452
3312	0.01947368382
3313	0.0194627858
3314	0.01945172034
3315	0.01944809676
3316	0.01944781752
3317	0.01944225555
3318	0.01943099361
3319	0.01942010517
3320	0.01941415725
3321	0.01940672023
3322	0.01939852011
3323	0.01939375875
3324	0.01938606005
3325	0.01937816078
3326	0.01936527511
3327	0.01936201414
3328	0.01934713433
3329	0.01934374323
3330	0.01932877494
3331	0.0193203296
3332	0.01930860755
3333	0.01929097363
3334	0.01929057144
3335	0.01928419989
3336	0.0192780739
3337	0.01926900147
3338	0.01925823838
3339	0.0192498941
3340	0.01924827407
3341	0.01923214127
3342	0.01922394917
3343	0.01921739693
3344	0.01921035198
3345	0.01920483327
3346	0.01919214332
3347	0.01918162137
3348	0.0191775877
3349	0.01916567754
3350	0.01915797023
3351	0.01914876232
3352	0.01914380249
3353	0.0191333094
3354	0.01912371359
3355	0.01911407771
3356	0.01910428977
3357	0.01909849932
3358	0.01908751136
3359	0.0190759732
3360	0.01906417472
3361	0.01905430994
3362	0.01904567562
3363	0.01904539356
3364	0.01904506487
3365	0.01903727285
3366	0.01902243786
3367	0.0190212989
3368	0.01901034935
3369	0.01900165398
3370	0.01900013957
3371	0.01899641521
3372	0.0189893151
3373	0.01898306781
3374	0.01897384094
3375	0.01897207456
3376	0.01896552649
3377	0.01895374918
3378	0.0189447777
3379	0.01893193536
3380	0.01891740798
3381	0.01891712569
3382	0.01891412269
3383	0.0189037635
3384	0.01889609875
3385	0.0188886769
3386	0.01888575242
3387	0.01887795036
3388	0.01887089413
3389	0.01887067598
3390	0.01885303796
3391	0.01884374833
3392	0.01884353174
3393	0.0188354035
3394	0.0188190872
3395	0.01881159831
3396	0.01880724363
3397	0.01879653366
3398	0.01878565154
3399	0.01877634713
3400	0.01876941094
3401	0.01876865466
3402	0.01875664272
3403	0.01874236124
3404	0.0187322537
3405	0.01872226529
3406	0.01870935112
3407	0.01869837777
3408	0.01869601331
3409	0.01868834885
3410	0.01868447705
3411	0.01867657363
3412	0.01866151556
3413	0.01865256641
3414	0.01864574773
3415	0.01864219656
3416	0.01863640505
3417	0.01863462904
3418	0.01862865353
3419	0.01861322828
3420	0.01860056996
3421	0.0185867651
3422	0.01857331854
3423	0.01855828881
3424	0.01854656921
3425	0.01854582838
3426	0.01853251648
3427	0.01852048392
3428	0.01850877717
3429	0.01850014454
3430	0.01848530762
3431	0.01847055078
3432	0.01845923488
3433	0.01844716129
3434	0.01843741561
3435	0.01842894112
3436	0.01841630524
3437	0.01840664599
3438	0.01839459601
3439	0.01838304652
3440	0.01837931877
3441	0.01837404534
3442	0.01836262589
3443	0.01835335353
3444	0.01834392582
3445	0.01833513337
3446	0.01833493237
3447	0.01832747877
3448	0.0183210642
3449	0.01831336501
3450	0.01830526114
3451	0.01829553513
3452	0.01829475947
3453	0.01828930866
3454	0.01827527418
3455	0.01827253782
3456	0.01826391157
3457	0.01825100771
3458	0.01824493352
3459	0.01824465511
3460	0.01823868932
3461	0.01822884945
3462	0.01822548056
3463	0.01821628876
3464	0.01820860401
3465	0.01820255879
3466	0.01818471269
3467	0.01817617251
3468	0.01816687425
3469	0.01815763588
3470	0.01814867069
3471	0.01814134555
3472	0.01813484343
3473	0.01812816089
3474	0.01812065494
3475	0.0181074715
3476	0.01810033378
3477	0.01808723567
3478	0.01808012541
3479	0.01807708457
3480	0.01807020706
3481	0.01805711421
3482	0.01804741819
3483	0.01803444207
3484	0.01802610859
3485	0.01801022714
3486	0.01800444074
3487	0.01799696096
3488	0.01798896723
3489	0.01797841363
3490	0.01796535126
3491	0.01796509149
3492	0.01795393115
3493	0.01794212279
3494	0.01792583351
3495	0.01791791822
3496	0.01790763339
3497	0.01789911752
3498	0.01788297665
3499	0.0178799751
3500	0.01787147211
3501	0.01785922368
3502	0.0178580253
3503	0.01784703301
3504	0.01783284397
3505	0.01782198905
3506	0.0178216276
3507	0.01782116954
3508	0.01780628748
3509	0.01780434305
3510	0.01779552129
3511	0.01778821221
3512	0.01777958088
3513	0.01776623504
3514	0.01775256676
3515	0.01774474228
3516	0.01773265171
3517	0.01772786713
3518	0.01771743127
3519	0.01770870928
3520	0.01770478423
3521	0.01769653823
3522	0.01768753883
3523	0.01768069795
3524	0.01767266842
3525	0.01766256572
3526	0.01764634275
3527	0.01763814272
3528	0.01762281943
3529	0.01761666738
3530	0.01760683887
3531	0.01760490185
3532	0.01759614759
3533	0.01759536753
3534	0.01758854294
3535	0.01758502415
3536	0.01758227098
3537	0.01757966544
3538	0.01757922477
3539	0.01757111945
3540	0.01756984636
3541	0.01756323703
3542	0.01755100315
3543	0.01754451563
3544	0.01753378061
3545	0.01752813895
3546	0.01752215242
3547	0.01751223308
3548	0.01749874274
3549	0.01748849298
3550	0.01748513512
3551	0.01748371036
3552	0.01746877062
3553	0.01745883229
3554	0.01745608421
3555	0.01744443107
3556	0.01743116996
3557	0.0174230602
3558	0.01741236691
3559	0.01740099531
3560	0.0173955472
3561	0.01738484715
3562	0.01737395035
3563	0.01736434759
3564	0.01736342574
3565	0.01735204216
3566	0.01734401365
3567	0.01732736829
3568	0.01732326235
3569	0.01731903946
3570	0.01730732563
3571	0.01729429139
3572	0.0172936589
3573	0.01728311941
3574	0.01727738264
3575	0.01726439782
3576	0.01725460389
3577	0.01724444512
3578	0.0172388807
3579	0.01723177706
3580	0.01723141039
3581	0.01722179057
3582	0.01721228465
3583	0.01720302751
3584	0.01719930348
3585	0.0171926453
3586	0.01718364397
3587	0.01717276723
3588	0.01715955871
3589	0.01714779767
3590	0.01714051604
3591	0.01713569411
3592	0.01712755206
3593	0.0171251919
3594	0.01711818273
3595	0.01710920134
3596	0.01710899058
3597	0.01710494601
3598	0.01710023306
3599	0.01709297698
3600	0.01708739769
3601	0.01707193979
3602	0.01706142983
3603	0.01705329666
3604	0.0170391872
3605	0.01703425249
3606	0.01703227953
3607	0.01702654494
3608	0.01701471737
3609	0.01700772813
3610	0.01699799509
3611	0.01698873955
3612	0.01698826174
3613	0.0169768326
3614	0.01697169151
3615	0.01696686771
3616	0.01696334588
3617	0.01695958329
3618	0.01695101332
3619	0.01694360479
3620	0.01693228031
3621	0.01692635246
3622	0.01692173263
3623	0.01691471429
3624	0.0169054782
3625	0.01690003167
3626	0.01689184951
3627	0.01688819419
3628	0.01688357479
3629	0.01687556808
3630	0.01686655523
3631	0.01685676928
3632	0.01684579028
3633	0.01683461653
3634	0.01682620007
3635	0.01682111854
3636	0.01681387573
3637	0.0168044016
3638	0.0167989807
3639	0.01678661801
3640	0.01677435723
3641	0.01676242235
3642	0.01675311728
3643	0.01673990031
3644	0.01673598577
3645	0.01672482944
3646	0.01671344043
3647	0.01670699851
3648	0.01669671345
3649	0.0166964936
3650	0.01668127436
3651	0.01667136394
3652	0.01666029073
3653	0.01665948839
3654	0.01665314299
3655	0.01665294558
3656	0.01664846042
3657	0.01664546339
3658	0.01663186753
3659	0.01661893608
3660	0.01661216532
3661	0.01661194578
3662	0.01660845403
3663	0.01659779649
3664	0.01658499728
3665	0.01657525163
3666	0.01657393466
3667	0.01657017332
3668	0.01656240687
3669	0.01655046048
3670	0.01653525267
3671	0.01653056577
3672	0.01652144884
3673	0.01651444227
3674	0.01650387197
3675	0.01649609942
3676	0.01648828578
3677	0.01648734917
3678	0.01648145453
3679	0.01646852409
3680	0.01645941258
3681	0.01645465807
3682	0.01644186487
3683	0.01644026863
3684	0.01643704775
3685	0.01642345829
3686	0.01642068427
3687	0.01641570655
3688	0.01641549079
3689	0.01640447459
3690	0.01639810874
3691	0.01638984593
3692	0.01637974828
3693	0.01637004353
3694	0.01636464689
3695	0.01635992416
3696	0.01635205327
3697	0.01634252787
3698	0.01633872835
3699	0.01633142668
3700	0.01632365775
3701	0.01631398623
3702	0.01629894155
3703	0.01629069166
3704	0.01628462871
3705	0.01627501996
3706	0.01626146261
3707	0.01625779983
3708	0.01624556958
3709	0.01624130423
3710	0.01622972331
3711	0.01621952211
3712	0.01621126468
3713	0.01620422178
3714	0.01619619302
3715	0.01618612895
3716	0.01617793709
3717	0.0161682042
3718	0.0161662313
3719	0.01615504129
3720	0.01614480473
3721	0.01613779939
3722	0.01612558619
3723	0.01611637771
3724	0.01610590019
3725	0.01610167132
3726	0.01609120263
3727	0.01607556651
3728	0.01606560107
3729	0.01605411554
3730	0.01604125811
3731	0.01603001967
3732	0.01602897563
3733	0.01602578196
3734	0.01601194593
3735	0.01600394672
3736	0.01599368779
3737	0.01598447563
3738	0.01598426508
3739	0.01597563074
3740	0.01596609118
3741	0.01596072557
3742	0.01595749371
3743	0.01594952049
3744	0.01594553788
3745	0.01594092584
3746	0.01593519631
3747	0.01593079054
3748	0.01592302009
3749	0.01591307643
3750	0.015901498
3751	0.01589068083
3752	0.0158905207
3753	0.01588245586
3754	0.0158731732
3755	0.01587159353
3756	0.01586600977
3757	0.01586091356
3758	0.01584942119
3759	0.01584249192
3760	0.01582961054
3761	0.01581824707
3762	0.01581499403
3763	0.01580555714
3764	0.01579287545
3765	0.01578307747
3766	0.01577856035
3767	0.01577397291
3768	0.015761048
3769	0.0157502315
3770	0.0157435046
3771	0.0157287134
3772	0.01571466891
3773	0.01570588301
3774	0.01569746967
3775	0.01569350747
3776	0.01568538366
3777	0.01567483501
3778	0.01567235766
3779	0.01567210943
3780	0.01566227001
3781	0.01564931125
3782	0.01563877278
3783	0.01563330552
3784	0.01562689657
3785	0.01562022221
3786	0.01561552513
3787	0.01560953793
3788	0.01560266453
3789	0.01559795508
3790	0.01559064529
3791	0.01558774417
3792	0.01557654345
3793	0.01556727544
3794	0.01556066195
3795	0.01555988068
3796	0.01555402204
3797	0.01554209068
3798	0.01553348244
3799	0.01552250953
3800	0.01551113989
3801	0.0154992024
3802	0.01548882871
3803	0.01547945493
3804	0.01547088745
3805	0.01546944156
3806	0.01546023814
3807	0.01545119466
3808	0.0154450571
3809	0.01543369198
3810	0.01542178601
3811	0.01541303331
3812	0.01540702388
3813	0.01540104754
3814	0.01539345216
3815	0.01538519884
3816	0.0153781882
3817	0.01537017285
3818	0.01536995916
3819	0.01535934134
3820	0.01535474277
3821	0.01534932078
3822	0.01533815664
3823	0.01533088349
3824	0.01532148599
3825	0.01531271871
3826	0.01530704808
3827	0.01530219757
3828	0.01530196865
3829	0.01529861464
3830	0.01529155925
3831	0.01528282913
3832	0.01527931706
3833	0.01526821423
3834	0.01526045731
3835	0.01525361185
3836	0.01524566698
3837	0.01523575575
3838	0.01522882157
3839	0.0152201328
3840	0.01520924895
3841	0.01520622117
3842	0.01520570188
3843	0.01519741334
3844	0.01519547725
3845	0.01518416372
3846	0.01517576351
3847	0.01516711014
3848	0.01516018191
3849	0.01515116726
3850	0.01513745074
3851	0.01513373776
3852	0.01512868452
3853	0.01511901435
3854	0.01511232504
3855	0.01511050225
3856	0.01509655874
3857	0.0150852195
3858	0.01507695979
3859	0.0150710679
3860	0.01506174733
3861	0.01505115814
3862	0.01504503021
3863	0.01503693909
3864	0.01503361692
3865	0.01503069101
3866	0.01502613734
3867	0.01502228052
3868	0.01501888684
3869	0.01500599367
3870	0.01500283153
3871	0.0150020266
3872	0.01499584953
3873	0.0149937244
3874	0.014990463
3875	0.0149849362
3876	0.01498256095
3877	0.01497601389
3878	0.01496931228
3879	0.01496608065
3880	0.01495760525
3881	0.01495123542
3882	0.01493619274
3883	0.01492860768
3884	0.01492635721
3885	0.01491810932
3886	0.01490841909
3887	0.01490012339
3888	0.01488571786
3889	0.01488523823
3890	0.01487539338
3891	0.014870591
3892	0.01486579984
3893	0.01485552888
3894	0.01484739707
3895	0.01484291033
3896	0.01483922335
3897	0.01483011915
3898	0.01482769015
3899	0.01482007959
3900	0.0148138133
3901	0.01480511052
3902	0.01479522499
3903	0.01478545603
3904	0.01478500369
3905	0.01478324896
3906	0.01477806711
3907	0.0147723073
3908	0.01476761875
3909	0.0147624414
3910	0.01475459042
3911	0.01474754674
3912	0.01473954542
3913	0.01473450546
3914	0.01472542305
3915	0.01471501465
3916	0.01470398881
3917	0.01469743506
3918	0.01468727788
3919	0.01468157106
3920	0.01468124586
3921	0.01467752151
3922	0.0146718556
3923	0.01466907925
3924	0.01466422015
3925	0.01465879882
3926	0.01464738879
3927	0.01464502058
3928	0.01463071299
3929	0.01462427652
3930	0.01461067363
3931	0.01460003127
3932	0.01459779964
3933	0.01459688556
3934	0.01459121274
3935	0.0145835162
3936	0.01457217905
3937	0.01456797368
3938	0.01456215096
3939	0.01455479582
3940	0.01454688714
3941	0.01454586987
3942	0.01454543764
3943	0.0145351185
3944	0.01452628677
3945	0.01451501399
3946	0.01451157816
3947	0.01450381523
3948	0.01449903317
3949	0.01448813839
3950	0.01447918921
3951	0.01447249789
3952	0.01446470824
3953	0.01445786649
3954	0.01445430074
3955	0.01444894853
3956	0.01444758335
3957	0.0144421205
3958	0.01443395846
3959	0.01443035216
3960	0.01442372598
3961	0.01441711515
3962	0.01440684114
3963	0.0143995069
3964	0.01439007426
3965	0.01438597683
3966	0.01437636038
3967	0.01436638724
3968	0.01436037385
3969	0.01435208215
3970	0.01434805645
3971	0.01434076709
3972	0.01433706857
3973	0.01433487225
3974	0.01433296586
3975	0.01432411712
3976	0.01432021745
3977	0.0143106303
3978	0.01430759023
3979	0.01430295882
3980	0.01429976973
3981	0.01429216178
3982	0.01427909872
3983	0.01427527244
3984	0.01427160395
3985	0.01426484603
3986	0.01425862793
3987	0.01425812445
3988	0.01425364631
3989	0.01424914684
3990	0.01424388199
3991	0.01424086923
3992	0.01423061668
3993	0.0142251455
3994	0.01421930949
3995	0.0142149136
3996	0.01419873651
3997	0.01419370995
3998	0.01418477855
3999	0.01418000465
4000	0.0141747607
4001	0.01417431293
4002	0.01416472625
4003	0.0141606278
4004	0.01415489326
4005	0.0141474452
4006	0.01414184157
4007	0.01414079533
4008	0.01412930325
4009	0.01411588574
4010	0.01410609373
4011	0.01410383039
4012	0.01409410002
4013	0.01408643327
4014	0.01407679485
4015	0.01406676226
4016	0.01406078368
4017	0.01405414013
4018	0.01404527999
4019	0.01404492207
4020	0.01403956823
4021	0.01403614124
4022	0.01402925264
4023	0.01402035679
4024	0.01400973205
4025	0.01400245267
4026	0.01399472326
4027	0.01398282507
4028	0.01398183787
4029	0.01397684216
4030	0.01397128174
4031	0.01396332129
4032	0.01395959967
4033	0.0139508033
4034	0.01393936224
4035	0.01393900329
4036	0.01393453179
4037	0.01392733605
4038	0.01391584962
4039	0.01391071956
4040	0.01390368991
4041	0.01389619199
4042	0.01388667325
4043	0.01387644019
4044	0.01387503207
4045	0.01386659147
4046	0.01386421713
4047	0.01386084114
4048	0.01385772837
4049	0.01384932158
4050	0.01383676781
4051	0.01383563319
4052	0.01383176391
4053	0.01382284856
4054	0.01381995703
4055	0.01381180723
4056	0.01380029616
4057	0.01378948086
4058	0.01378634769
4059	0.01378025967
4060	0.01377124537
4061	0.01376343914
4062	0.01375304997
4063	0.01373848375
4064	0.01373352607
4065	0.01372445827
4066	0.01372151393
4067	0.01372131239
4068	0.01371537868
4069	0.0137130141
4070	0.01371125036
4071	0.01370261616
4072	0.01369372513
4073	0.0136861218
4074	0.01367526303
4075	0.01367499745
4076	0.01367415894
4077	0.01366476357
4078	0.01366007518
4079	0.01365111348
4080	0.01364423822
4081	0.01363626843
4082	0.01363222246
4083	0.01362353639
4084	0.01361578456
4085	0.0136097263
4086	0.01360287579
4087	0.01360148457
4088	0.01359689151
4089	0.01358604558
4090	0.01357427517
4091	0.01356703124
4092	0.01355892616
4093	0.01355482262
4094	0.01355434458
4095	0.01355019978
4096	0.01354022294
4097	0.01353868468
4098	0.01353081344
4099	0.01352530714
4100	0.01351727279
4101	0.01351271678
4102	0.01351125862
4103	0.01350950451
4104	0.0135028783
4105	0.0134934725
4106	0.01348668212
4107	0.01347576818
4108	0.01347186759
4109	0.01346252078
4110	0.01345611675
4111	0.01345113661
4112	0.01344134838
4113	0.01343209499
4114	0.0134221502
4115	0.01341596457
4116	0.01341218871
4117	0.01341114749
4118	0.01340820161
4119	0.01339785846
4120	0.01339696791
4121	0.01339157795
4122	0.01338382991
4123	0.0133826012
4124	0.01337740256
4125	0.01337131557
4126	0.01336764739
4127	0.01335906424
4128	0.01335211807
4129	0.01334546844
4130	0.01334234411
4131	0.01333712625
4132	0.01333310425
4133	0.01332551536
4134	0.01332179398
4135	0.01331702666
4136	0.01331486671
4137	0.01331379356
4138	0.01330585231
4139	0.01330154841
4140	0.01329409688
4141	0.01328924931
4142	0.01328356856
4143	0.01327982013
4144	0.01327465136
4145	0.01326985327
4146	0.01326693578
4147	0.01326375031
4148	0.01325738789
4149	0.01324950088
4150	0.01324549157
4151	0.01324107704
4152	0.01323596676
4153	0.01322754618
4154	0.01322546259
4155	0.0132189153
4156	0.01321726167
4157	0.01321302924
4158	0.01320736079
4159	0.01320560052
4160	0.01320193237
4161	0.01319496132
4162	0.01318749755
4163	0.01318001876
4164	0.01317227815
4165	0.01316179598
4166	0.01314941408
4167	0.01314654928
4168	0.01314502782
4169	0.01313726543
4170	0.01313218391
4171	0.01312047995
4172	0.01311595685
4173	0.01311152317
4174	0.01310887241
4175	0.01309985442
4176	0.01309217665
4177	0.01308696965
4178	0.01307848749
4179	0.01307563252
4180	0.01307138749
4181	0.01306434497
4182	0.01305619682
4183	0.01304865502
4184	0.01303924076
4185	0.01303075989
4186	0.01302340011
4187	0.01301539485
4188	0.01301047701
4189	0.01300196176
4190	0.01299686517
4191	0.01299642244
4192	0.01299205401
4193	0.01298466328
4194	0.01297796971
4195	0.01297415868
4196	0.01297402179
4197	0.01296534404
4198	0.01295816563
4199	0.01295198501
4200	0.01294690081
4201	0.01293959944
4202	0.01293597259
4203	0.01292267157
4204	0.01291423437
4205	0.01290563077
4206	0.01289525584
4207	0.01289119018
4208	0.01288640752
4209	0.01287805718
4210	0.01286367659
4211	0.01286205861
4212	0.0128568128
4213	0.01284935665
4214	0.01284266181
4215	0.01283935149
4216	0.01283336678
4217	0.01282218316
4218	0.01281116726
4219	0.01280597161
4220	0.012798747
4221	0.01279694597
4222	0.01279452255
4223	0.01278669079
4224	0.01278575068
4225	0.01277838457
4226	0.01277080216
4227	0.01276786858
4228	0.01276046493
4229	0.01275074397
4230	0.01273671429
4231	0.0127347842
4232	0.01272873384
4233	0.01272192192
4234	0.01272166262
4235	0.01271259786
4236	0.01271125999
4237	0.01270491818
4238	0.0126972858
4239	0.01269707392
4240	0.01269081941
4241	0.01268200872
4242	0.01267488666
4243	0.01266822995
4244	0.01266156485
4245	0.01265300487
4246	0.01264683505
4247	0.01264571174
4248	0.01264079126
4249	0.01263529524
4250	0.01262807338
4251	0.01262149287
4252	0.01261520877
4253	0.01260768449
4254	0.01260244456
4255	0.01259969094
4256	0.01259107075
4257	0.01258333763
4258	0.01257665736
4259	0.01257050073
4260	0.01256786241
4261	0.01256072571
4262	0.01256060395
4263	0.012551903
4264	0.01254370578
4265	0.01253462051
4266	0.01252440893
4267	0.01251828695
4268	0.01251740888
4269	0.01251022659
4270	0.01249933448
4271	0.01249570472
4272	0.01248661751
4273	0.01248074771
4274	0.01247822495
4275	0.0124682281
4276	0.01245831435
4277	0.01245227081
4278	0.0124468336
4279	0.01243806925
4280	0.01243084374
4281	0.0124261944
4282	0.01241833721
4283	0.01241279379
4284	0.01240728609
4285	0.01240368526
4286	0.01239437772
4287	0.01239144223
4288	0.01239119798
4289	0.01238445284
4290	0.01237728041
4291	0.01236997476
4292	0.01236459404
4293	0.01235497168
4294	0.0123478515
4295	0.01234530587
4296	0.01234278992
4297	0.0123318567
4298	0.01233095267
4299	0.01233079568
4300	0.01232568727
4301	0.01232334827
4302	0.01232153946
